Horodatage;Valeur;Statut
2024-03-10T19:30:00+02:00;33993;Mesure
2024-03-10T20:00:00+02:00;32428;Mesure
2024-03-10T20:30:00+02:00;31389;Mesure
2024-03-10T21:00:00+02:00;31831;Mesure
2024-03-10T21:30:00+02:00;33348;Mesure
2024-03-10T22:00:00+02:00;34545;Mesure
2024-03-10T22:30:00+02:00;34322;Mesure
2024-03-10T23:00:00+02:00;31859;Mesure
2024-03-10T23:30:00+02:00;32225;Mesure
2024-03-11T00:00:00+02:00;31937;Mesure
2024-03-11T00:30:00+02:00;30342;Mesure
2024-03-11T01:00:00+02:00;28956;Mesure
2024-03-11T01:30:00+02:00;28530;Mesure
2024-03-11T02:00:00+02:00;29946;Mesure
2024-03-11T02:30:00+02:00;32941;Mesure
2024-03-11T03:00:00+02:00;35697;Mesure
2024-03-11T03:30:00+02:00;38933;Mesure
2024-03-11T04:00:00+02:00;43948;Mesure
2024-03-11T04:30:00+02:00;76014;Mesure
2024-03-11T05:00:00+02:00;135737;Mesure
2024-03-11T05:30:00+02:00;193214;Mesure
2024-03-11T06:00:00+02:00;209747;Mesure
2024-03-11T06:30:00+02:00;212327;Mesure
2024-03-11T07:00:00+02:00;207877;Mesure
2024-03-11T07:30:00+02:00;204967;Mesure
2024-03-11T08:00:00+02:00;206331;Mesure
2024-03-11T08:30:00+02:00;212657;Mesure
2024-03-11T09:00:00+02:00;217083;Mesure
2024-03-11T09:30:00+02:00;214038;Mesure
2024-03-11T10:00:00+02:00;195775;Mesure
2024-03-11T10:30:00+02:00;168036;Mesure
2024-03-11T11:00:00+02:00;147719;Mesure
2024-03-11T11:30:00+02:00;138464;Mesure
2024-03-11T12:00:00+02:00;150093;Mesure
2024-03-11T12:30:00+02:00;167828;Mesure
2024-03-11T13:00:00+02:00;198460;Mesure
2024-03-11T13:30:00+02:00;198902;Mesure
2024-03-11T14:00:00+02:00;199523;Mesure
2024-03-11T14:30:00+02:00;206877;Mesure
2024-03-11T15:00:00+02:00;214994;Mesure
2024-03-11T15:30:00+02:00;215221;Mesure
2024-03-11T16:00:00+02:00;203960;Mesure
2024-03-11T16:30:00+02:00;176880;Mesure
2024-03-11T17:00:00+02:00;147431;Mesure
2024-03-11T17:30:00+02:00;115748;Mesure
2024-03-11T18:00:00+02:00;85896;Mesure
2024-03-11T18:30:00+02:00;62809;Mesure
2024-03-11T19:00:00+02:00;52003;Mesure
2024-03-11T19:30:00+02:00;44841;Mesure
2024-03-11T20:00:00+02:00;40157;Mesure
2024-03-11T20:30:00+02:00;38245;Mesure
2024-03-11T21:00:00+02:00;37866;Mesure
2024-03-11T21:30:00+02:00;37442;Mesure
2024-03-11T22:00:00+02:00;35592;Mesure
2024-03-11T22:30:00+02:00;33348;Mesure
2024-03-11T23:00:00+02:00;32941;Mesure
2024-03-11T23:30:00+02:00;32547;Mesure
2024-03-12T00:00:00+02:00;31249;Mesure
2024-03-12T00:30:00+02:00;29298;Mesure
2024-03-12T01:00:00+02:00;28505;Mesure
2024-03-12T01:30:00+02:00;29086;Mesure
2024-03-12T02:00:00+02:00;31016;Mesure
2024-03-12T02:30:00+02:00;33559;Mesure
2024-03-12T03:00:00+02:00;35215;Mesure
2024-03-12T03:30:00+02:00;37616;Mesure
2024-03-12T04:00:00+02:00;42900;Mesure
2024-03-12T04:30:00+02:00;76774;Mesure
2024-03-12T05:00:00+02:00;140434;Mesure
2024-03-12T05:30:00+02:00;198297;Mesure
2024-03-12T06:00:00+02:00;208818;Mesure
2024-03-12T06:30:00+02:00;205815;Mesure
2024-03-12T07:00:00+02:00;201644;Mesure
2024-03-12T07:30:00+02:00;204900;Mesure
2024-03-12T08:00:00+02:00;212641;Mesure
2024-03-12T08:30:00+02:00;219446;Mesure
2024-03-12T09:00:00+02:00;218176;Mesure
2024-03-12T09:30:00+02:00;208638;Mesure
2024-03-12T10:00:00+02:00;189199;Mesure
2024-03-12T10:30:00+02:00;166269;Mesure
2024-03-12T11:00:00+02:00;151255;Mesure
2024-03-12T11:30:00+02:00;143329;Mesure
2024-03-12T12:00:00+02:00;152230;Mesure
2024-03-12T12:30:00+02:00;164816;Mesure
2024-03-12T13:00:00+02:00;191620;Mesure
2024-03-12T13:30:00+02:00;194990;Mesure
2024-03-12T14:00:00+02:00;202559;Mesure
2024-03-12T14:30:00+02:00;214235;Mesure
2024-03-12T15:00:00+02:00;219833;Mesure
2024-03-12T15:30:00+02:00;213211;Mesure
2024-03-12T16:00:00+02:00;197299;Mesure
2024-03-12T16:30:00+02:00;172102;Mesure
2024-03-12T17:00:00+02:00;148199;Mesure
2024-03-12T17:30:00+02:00;119576;Mesure
2024-03-12T18:00:00+02:00;88405;Mesure
2024-03-12T18:30:00+02:00;62809;Mesure
2024-03-12T19:00:00+02:00;50527;Mesure
2024-03-12T19:30:00+02:00;43405;Mesure
2024-03-12T20:00:00+02:00;39949;Mesure
2024-03-12T20:30:00+02:00;39307;Mesure
2024-03-12T21:00:00+02:00;39144;Mesure
2024-03-12T21:30:00+02:00;37795;Mesure
2024-03-12T22:00:00+02:00;34808;Mesure
2024-03-12T22:30:00+02:00;32202;Mesure
2024-03-12T23:00:00+02:00;33559;Mesure
2024-03-12T23:30:00+02:00;32108;Mesure
2024-03-13T00:00:00+02:00;30192;Mesure
2024-03-13T00:30:00+02:00;28600;Mesure
2024-03-13T01:00:00+02:00;28790;Mesure
2024-03-13T01:30:00+02:00;30093;Mesure
2024-03-13T02:00:00+02:00;31832;Mesure
2024-03-13T02:30:00+02:00;33411;Mesure
2024-03-13T03:00:00+02:00;34135;Mesure
2024-03-13T03:30:00+02:00;36488;Mesure
2024-03-13T04:00:00+02:00;42886;Mesure
2024-03-13T04:30:00+02:00;79122;Mesure
2024-03-13T05:00:00+02:00;144917;Mesure
2024-03-13T05:30:00+02:00;199295;Mesure
2024-03-13T06:00:00+02:00;203549;Mesure
2024-03-13T06:30:00+02:00;198902;Mesure
2024-03-13T07:00:00+02:00;199523;Mesure
2024-03-13T07:30:00+02:00;209805;Mesure
2024-03-13T08:00:00+02:00;220112;Mesure
2024-03-13T08:30:00+02:00;222570;Mesure
2024-03-13T09:00:00+02:00;214261;Mesure
2024-03-13T09:30:00+02:00;201447;Mesure
2024-03-13T10:00:00+02:00;185478;Mesure
2024-03-13T10:30:00+02:00;168799;Mesure
2024-03-13T11:00:00+02:00;156634;Mesure
2024-03-13T11:30:00+02:00;146555;Mesure
2024-03-13T12:00:00+02:00;150808;Mesure
2024-03-13T12:30:00+02:00;159434;Mesure
2024-03-13T13:00:00+02:00;186443;Mesure
2024-03-13T13:30:00+02:00;196005;Mesure
2024-03-13T14:00:00+02:00;209258;Mesure
2024-03-13T14:30:00+02:00;220492;Mesure
2024-03-13T15:00:00+02:00;219833;Mesure
2024-03-13T15:30:00+02:00;207160;Mesure
2024-03-13T16:00:00+02:00;190984;Mesure
2024-03-13T16:30:00+02:00;171211;Mesure
2024-03-13T17:00:00+02:00;152314;Mesure
2024-03-13T17:30:00+02:00;123612;Mesure
2024-03-13T18:00:00+02:00;89238;Mesure
2024-03-13T18:30:00+02:00;61426;Mesure
2024-03-13T19:00:00+02:00;48792;Mesure
2024-03-13T19:30:00+02:00;42755;Mesure
2024-03-13T20:00:00+02:00;40751;Mesure
2024-03-13T20:30:00+02:00;40710;Mesure
2024-03-13T21:00:00+02:00;39859;Mesure
2024-03-13T21:30:00+02:00;37264;Mesure
2024-03-13T22:00:00+02:00;33627;Mesure
2024-03-13T22:30:00+02:00;31450;Mesure
2024-03-13T23:00:00+02:00;33411;Mesure
2024-03-13T23:30:00+02:00;31123;Mesure
2024-03-14T00:00:00+02:00;29286;Mesure
2024-03-14T00:30:00+02:00;28591;Mesure
2024-03-14T01:00:00+02:00;29671;Mesure
2024-03-14T01:30:00+02:00;31054;Mesure
2024-03-14T02:00:00+02:00;31992;Mesure
2024-03-14T02:30:00+02:00;32568;Mesure
2024-03-14T03:00:00+02:00;32989;Mesure
2024-03-14T03:30:00+02:00;36104;Mesure
2024-03-14T04:00:00+02:00;43913;Mesure
2024-03-14T04:30:00+02:00;81902;Mesure
2024-03-14T05:00:00+02:00;146980;Mesure
2024-03-14T05:30:00+02:00;195719;Mesure
2024-03-14T06:00:00+02:00;196533;Mesure
2024-03-14T06:30:00+02:00;194990;Mesure
2024-03-14T07:00:00+02:00;202559;Mesure
2024-03-14T07:30:00+02:00;217267;Mesure
2024-03-14T08:00:00+02:00;225067;Mesure
2024-03-14T08:30:00+02:00;220492;Mesure
2024-03-14T09:00:00+02:00;207264;Mesure
2024-03-14T09:30:00+02:00;196005;Mesure
2024-03-14T10:00:00+02:00;186444;Mesure
2024-03-14T10:30:00+02:00;174381;Mesure
2024-03-14T11:00:00+02:00;161209;Mesure
2024-03-14T11:30:00+02:00;146555;Mesure
2024-03-14T12:00:00+02:00;146528;Mesure
2024-03-14T12:30:00+02:00;154330;Mesure
2024-03-14T13:00:00+02:00;185478;Mesure
2024-03-14T13:30:00+02:00;201447;Mesure
2024-03-14T14:00:00+02:00;216322;Mesure
2024-03-14T14:30:00+02:00;222570;Mesure
2024-03-14T15:00:00+02:00;214993;Mesure
2024-03-14T15:30:00+02:00;200046;Mesure
2024-03-14T16:00:00+02:00;188122;Mesure
2024-03-14T16:30:00+02:00;174646;Mesure
2024-03-14T17:00:00+02:00;157751;Mesure
2024-03-14T17:30:00+02:00;125871;Mesure
2024-03-14T18:00:00+02:00;87985;Mesure
2024-03-14T18:30:00+02:00;59342;Mesure
2024-03-14T19:00:00+02:00;47651;Mesure
2024-03-14T19:30:00+02:00;43209;Mesure
2024-03-14T20:00:00+02:00;42167;Mesure
2024-03-14T20:30:00+02:00;41764;Mesure
2024-03-14T21:00:00+02:00;39659;Mesure
2024-03-14T21:30:00+02:00;36111;Mesure
2024-03-14T22:00:00+02:00;32629;Mesure
2024-03-14T22:30:00+02:00;31460;Mesure
2024-03-14T23:00:00+02:00;32568;Mesure
2024-03-14T23:30:00+02:00;30078;Mesure
2024-03-15T00:00:00+02:00;28978;Mesure
2024-03-15T00:30:00+02:00;29275;Mesure
2024-03-15T01:00:00+02:00;30713;Mesure
2024-03-15T01:30:00+02:00;31496;Mesure
2024-03-15T02:00:00+02:00;31418;Mesure
2024-03-15T02:30:00+02:00;31445;Mesure
2024-03-15T03:00:00+02:00;32340;Mesure
2024-03-15T03:30:00+02:00;36654;Mesure
2024-03-15T04:00:00+02:00;45474;Mesure
2024-03-15T04:30:00+02:00;83746;Mesure
2024-03-15T05:00:00+02:00;145608;Mesure
2024-03-15T05:30:00+02:00;189328;Mesure
2024-03-15T06:00:00+02:00;191224;Mesure
2024-03-15T06:30:00+02:00;196005;Mesure
2024-03-15T07:00:00+02:00;209258;Mesure
2024-03-15T07:30:00+02:00;223613;Mesure
2024-03-15T08:00:00+02:00;225067;Mesure
2024-03-15T08:30:00+02:00;214234;Mesure
2024-03-15T09:00:00+02:00;200630;Mesure
2024-03-15T09:30:00+02:00;194990;Mesure
2024-03-15T10:00:00+02:00;191621;Mesure
2024-03-15T10:30:00+02:00;180268;Mesure
2024-03-15T11:00:00+02:00;162728;Mesure
2024-03-15T11:30:00+02:00;143328;Mesure
2024-03-15T12:00:00+02:00;141496;Mesure
2024-03-15T12:30:00+02:00;152018;Mesure
2024-03-15T13:00:00+02:00;189200;Mesure
2024-03-15T13:30:00+02:00;208638;Mesure
2024-03-15T14:00:00+02:00;220274;Mesure
2024-03-15T14:30:00+02:00;219445;Mesure
2024-03-15T15:00:00+02:00;207695;Mesure
2024-03-15T15:30:00+02:00;195370;Mesure
2024-03-15T16:00:00+02:00;190122;Mesure
2024-03-15T16:30:00+02:00;180716;Mesure
2024-03-15T17:00:00+02:00;161834;Mesure
2024-03-15T17:30:00+02:00;125240;Mesure
2024-03-15T18:00:00+02:00;85263;Mesure
2024-03-15T18:30:00+02:00;57581;Mesure
2024-03-15T19:00:00+02:00;47667;Mesure
2024-03-15T19:30:00+02:00;44545;Mesure
2024-03-15T20:00:00+02:00;43501;Mesure
2024-03-15T20:30:00+02:00;41949;Mesure
2024-03-15T21:00:00+02:00;38643;Mesure
2024-03-15T21:30:00+02:00;34904;Mesure
2024-03-15T22:00:00+02:00;32306;Mesure
2024-03-15T22:30:00+02:00;32228;Mesure
2024-03-15T23:00:00+02:00;31445;Mesure
2024-03-15T23:30:00+02:00;30437;Mesure
2024-03-16T00:00:00+02:00;30866;Mesure
2024-03-16T00:30:00+02:00;32337;Mesure
2024-03-16T01:00:00+02:00;33498;Mesure
2024-03-16T01:30:00+02:00;33282;Mesure
2024-03-16T02:00:00+02:00;31887;Mesure
2024-03-16T02:30:00+02:00;30596;Mesure
2024-03-16T03:00:00+02:00;34420;Mesure
2024-03-16T03:30:00+02:00;35873;Mesure
2024-03-16T04:00:00+02:00;37442;Mesure
2024-03-16T04:30:00+02:00;37686;Mesure
2024-03-16T05:00:00+02:00;36379;Mesure
2024-03-16T05:30:00+02:00;34724;Mesure
2024-03-16T06:00:00+02:00;34242;Mesure
2024-03-16T06:30:00+02:00;35376;Mesure
2024-03-16T07:00:00+02:00;39144;Mesure
2024-03-16T07:30:00+02:00;39895;Mesure
2024-03-16T08:00:00+02:00;38903;Mesure
2024-03-16T08:30:00+02:00;37082;Mesure
2024-03-16T09:00:00+02:00;36104;Mesure
2024-03-16T09:30:00+02:00;36870;Mesure
2024-03-16T10:00:00+02:00;38674;Mesure
2024-03-16T10:30:00+02:00;39859;Mesure
2024-03-16T11:00:00+02:00;38299;Mesure
2024-03-16T11:30:00+02:00;36594;Mesure
2024-03-16T12:00:00+02:00;35262;Mesure
2024-03-16T12:30:00+02:00;35528;Mesure
2024-03-16T13:00:00+02:00;37147;Mesure
2024-03-16T13:30:00+02:00;38631;Mesure
2024-03-16T14:00:00+02:00;38616;Mesure
2024-03-16T14:30:00+02:00;37114;Mesure
2024-03-16T15:00:00+02:00;33589;Mesure
2024-03-16T15:30:00+02:00;33367;Mesure
2024-03-16T16:00:00+02:00;34646;Mesure
2024-03-16T16:30:00+02:00;36251;Mesure
2024-03-16T17:00:00+02:00;36706;Mesure
2024-03-16T17:30:00+02:00;35592;Mesure
2024-03-16T18:00:00+02:00;33934;Mesure
2024-03-16T18:30:00+02:00;33256;Mesure
2024-03-16T19:00:00+02:00;32228;Mesure
2024-03-16T19:30:00+02:00;33810;Mesure
2024-03-16T20:00:00+02:00;34647;Mesure
2024-03-16T20:30:00+02:00;33970;Mesure
2024-03-16T21:00:00+02:00;32401;Mesure
2024-03-16T21:30:00+02:00;31383;Mesure
2024-03-16T22:00:00+02:00;31852;Mesure
2024-03-16T22:30:00+02:00;33376;Mesure
2024-03-16T23:00:00+02:00;30596;Mesure
2024-03-16T23:30:00+02:00;30596;Mesure
2024-03-17T00:00:00+02:00;31887;Mesure
2024-03-17T00:30:00+02:00;33282;Mesure
2024-03-17T01:00:00+02:00;33498;Mesure
2024-03-17T01:30:00+02:00;32337;Mesure
2024-03-17T02:00:00+02:00;30866;Mesure
2024-03-17T02:30:00+02:00;30437;Mesure
2024-03-17T03:00:00+02:00;35376;Mesure
2024-03-17T03:30:00+02:00;37084;Mesure
2024-03-17T04:00:00+02:00;37795;Mesure
2024-03-17T04:30:00+02:00;36856;Mesure
2024-03-17T05:00:00+02:00;35130;Mesure
2024-03-17T05:30:00+02:00;34204;Mesure
2024-03-17T06:00:00+02:00;34929;Mesure
2024-03-17T06:30:00+02:00;36639;Mesure
2024-03-17T07:00:00+02:00;39859;Mesure
2024-03-17T07:30:00+02:00;39334;Mesure
2024-03-17T08:00:00+02:00;37583;Mesure
2024-03-17T08:30:00+02:00;36215;Mesure
2024-03-17T09:00:00+02:00;36488;Mesure
2024-03-17T09:30:00+02:00;38151;Mesure
2024-03-17T10:00:00+02:00;39675;Mesure
2024-03-17T10:30:00+02:00;39659;Mesure
2024-03-17T11:00:00+02:00;37114;Mesure
2024-03-17T11:30:00+02:00;35508;Mesure
2024-03-17T12:00:00+02:00;35273;Mesure
2024-03-17T12:30:00+02:00;36626;Mesure
2024-03-17T13:00:00+02:00;38323;Mesure
2024-03-17T13:30:00+02:00;38803;Mesure
2024-03-17T14:00:00+02:00;37626;Mesure
2024-03-17T14:30:00+02:00;35873;Mesure
2024-03-17T15:00:00+02:00;33256;Mesure
2024-03-17T15:30:00+02:00;34182;Mesure
2024-03-17T16:00:00+02:00;35859;Mesure
2024-03-17T16:30:00+02:00;36747;Mesure
2024-03-17T17:00:00+02:00;36029;Mesure
2024-03-17T17:30:00+02:00;34364;Mesure
2024-03-17T18:00:00+02:00;33285;Mesure
2024-03-17T18:30:00+02:00;33782;Mesure
2024-03-17T19:00:00+02:00;33376;Mesure
2024-03-17T19:30:00+02:00;34555;Mesure
2024-03-17T20:00:00+02:00;34304;Mesure
2024-03-17T20:30:00+02:00;32854;Mesure
2024-03-17T21:00:00+02:00;31538;Mesure
2024-03-17T21:30:00+02:00;31566;Mesure
2024-03-17T22:00:00+02:00;32913;Mesure
2024-03-17T22:30:00+02:00;34339;Mesure
2024-03-17T23:00:00+02:00;30437;Mesure
2024-03-17T23:30:00+02:00;30463;Mesure
2024-03-18T00:00:00+02:00;31418;Mesure
2024-03-18T00:30:00+02:00;31496;Mesure
2024-03-18T01:00:00+02:00;30713;Mesure
2024-03-18T01:30:00+02:00;29275;Mesure
2024-03-18T02:00:00+02:00;28978;Mesure
2024-03-18T02:30:00+02:00;31048;Mesure
2024-03-18T03:00:00+02:00;34603;Mesure
2024-03-18T03:30:00+02:00;39859;Mesure
2024-03-18T04:00:00+02:00;46580;Mesure
2024-03-18T04:30:00+02:00;79122;Mesure
2024-03-18T05:00:00+02:00;133423;Mesure
2024-03-18T05:30:00+02:00;182440;Mesure
2024-03-18T06:00:00+02:00;200796;Mesure
2024-03-18T06:30:00+02:00;214039;Mesure
2024-03-18T07:00:00+02:00;219169;Mesure
2024-03-18T07:30:00+02:00;215665;Mesure
2024-03-18T08:00:00+02:00;206331;Mesure
2024-03-18T08:30:00+02:00;202107;Mesure
2024-03-18T09:00:00+02:00;205898;Mesure
2024-03-18T09:30:00+02:00;212328;Mesure
2024-03-18T10:00:00+02:00;204503;Mesure
2024-03-18T10:30:00+02:00;177960;Mesure
2024-03-18T11:00:00+02:00;150280;Mesure
2024-03-18T11:30:00+02:00;133025;Mesure
2024-03-18T12:00:00+02:00;141609;Mesure
2024-03-18T12:30:00+02:00;163929;Mesure
2024-03-18T13:00:00+02:00;204734;Mesure
2024-03-18T13:30:00+02:00;211024;Mesure
2024-03-18T14:00:00+02:00;206186;Mesure
2024-03-18T14:30:00+02:00;201609;Mesure
2024-03-18T15:00:00+02:00;202692;Mesure
2024-03-18T15:30:00+02:00;207338;Mesure
2024-03-18T16:00:00+02:00;207331;Mesure
2024-03-18T16:30:00+02:00;187114;Mesure
2024-03-18T17:00:00+02:00;154315;Mesure
2024-03-18T17:30:00+02:00;114684;Mesure
2024-03-18T18:00:00+02:00;81307;Mesure
2024-03-18T18:30:00+02:00;59841;Mesure
2024-03-18T19:00:00+02:00;52029;Mesure
2024-03-18T19:30:00+02:00;47093;Mesure
2024-03-18T20:00:00+02:00;42406;Mesure
2024-03-18T20:30:00+02:00;38558;Mesure
2024-03-18T21:00:00+02:00;36152;Mesure
2024-03-18T21:30:00+02:00;35406;Mesure
2024-03-18T22:00:00+02:00;35047;Mesure
2024-03-18T22:30:00+02:00;34643;Mesure
2024-03-18T23:00:00+02:00;31048;Mesure
2024-03-18T23:30:00+02:00;31550;Mesure
2024-03-19T00:00:00+02:00;31992;Mesure
2024-03-19T00:30:00+02:00;31054;Mesure
2024-03-19T01:00:00+02:00;29671;Mesure
2024-03-19T01:30:00+02:00;28591;Mesure
2024-03-19T02:00:00+02:00;29286;Mesure
2024-03-19T02:30:00+02:00;32127;Mesure
2024-03-19T03:00:00+02:00;35499;Mesure
2024-03-19T03:30:00+02:00;39659;Mesure
2024-03-19T04:00:00+02:00;45139;Mesure
2024-03-19T04:30:00+02:00;76774;Mesure
2024-03-19T05:00:00+02:00;133467;Mesure
2024-03-19T05:30:00+02:00;188080;Mesure
2024-03-19T06:00:00+02:00;207149;Mesure
2024-03-19T06:30:00+02:00;214990;Mesure
2024-03-19T07:00:00+02:00;213552;Mesure
2024-03-19T07:30:00+02:00;208452;Mesure
2024-03-19T08:00:00+02:00;204288;Mesure
2024-03-19T08:30:00+02:00;207042;Mesure
2024-03-19T09:00:00+02:00;213107;Mesure
2024-03-19T09:30:00+02:00;215233;Mesure
2024-03-19T10:00:00+02:00;200731;Mesure
2024-03-19T10:30:00+02:00;171822;Mesure
2024-03-19T11:00:00+02:00;147403;Mesure
2024-03-19T11:30:00+02:00;135128;Mesure
2024-03-19T12:00:00+02:00;146654;Mesure
2024-03-19T12:30:00+02:00;167540;Mesure
2024-03-19T13:00:00+02:00;202706;Mesure
2024-03-19T13:30:00+02:00;204094;Mesure
2024-03-19T14:00:00+02:00;200697;Mesure
2024-03-19T14:30:00+02:00;202789;Mesure
2024-03-19T15:00:00+02:00;209443;Mesure
2024-03-19T15:30:00+02:00;213319;Mesure
2024-03-19T16:00:00+02:00;207208;Mesure
2024-03-19T16:30:00+02:00;181741;Mesure
2024-03-19T17:00:00+02:00;149412;Mesure
2024-03-19T17:30:00+02:00;114164;Mesure
2024-03-19T18:00:00+02:00;83598;Mesure
2024-03-19T18:30:00+02:00;61848;Mesure
2024-03-19T19:00:00+02:00;52489;Mesure
2024-03-19T19:30:00+02:00;46035;Mesure
2024-03-19T20:00:00+02:00;40953;Mesure
2024-03-19T20:30:00+02:00;38002;Mesure
2024-03-19T21:00:00+02:00;36897;Mesure
2024-03-19T21:30:00+02:00;36669;Mesure
2024-03-19T22:00:00+02:00;35669;Mesure
2024-03-19T22:30:00+02:00;34138;Mesure
2024-03-19T23:00:00+02:00;32127;Mesure
2024-03-19T23:30:00+02:00;32367;Mesure
2024-03-20T00:00:00+02:00;31832;Mesure
2024-03-20T00:30:00+02:00;30093;Mesure
2024-03-20T01:00:00+02:00;28790;Mesure
2024-03-20T01:30:00+02:00;28600;Mesure
2024-03-20T02:00:00+02:00;30192;Mesure
2024-03-20T02:30:00+02:00;33144;Mesure
2024-03-20T03:00:00+02:00;35657;Mesure
2024-03-20T03:30:00+02:00;38643;Mesure
2024-03-20T04:00:00+02:00;43630;Mesure
2024-03-20T04:30:00+02:00;76014;Mesure
2024-03-20T05:00:00+02:00;136726;Mesure
2024-03-20T05:30:00+02:00;194665;Mesure
2024-03-20T06:00:00+02:00;209983;Mesure
2024-03-20T06:30:00+02:00;211024;Mesure
2024-03-20T07:00:00+02:00;206186;Mesure
2024-03-20T07:30:00+02:00;204462;Mesure
2024-03-20T08:00:00+02:00;207518;Mesure
2024-03-20T08:30:00+02:00;214418;Mesure
2024-03-20T09:00:00+02:00;217802;Mesure
2024-03-20T09:30:00+02:00;213102;Mesure
2024-03-20T10:00:00+02:00;194138;Mesure
2024-03-20T10:30:00+02:00;167248;Mesure
2024-03-20T11:00:00+02:00;148266;Mesure
2024-03-20T11:30:00+02:00;139629;Mesure
2024-03-20T12:00:00+02:00;150884;Mesure
2024-03-20T12:30:00+02:00;167441;Mesure
2024-03-20T13:00:00+02:00;196886;Mesure
2024-03-20T13:30:00+02:00;197609;Mesure
2024-03-20T14:00:00+02:00;199788;Mesure
2024-03-20T14:30:00+02:00;208503;Mesure
2024-03-20T15:00:00+02:00;216469;Mesure
2024-03-20T15:30:00+02:00;215206;Mesure
2024-03-20T16:00:00+02:00;202553;Mesure
2024-03-20T16:30:00+02:00;175511;Mesure
2024-03-20T17:00:00+02:00;147259;Mesure
2024-03-20T17:30:00+02:00;116517;Mesure
2024-03-20T18:00:00+02:00;86579;Mesure
2024-03-20T18:30:00+02:00;62946;Mesure
2024-03-20T19:00:00+02:00;51724;Mesure
2024-03-20T19:30:00+02:00;44467;Mesure
2024-03-20T20:00:00+02:00;40015;Mesure
2024-03-20T20:30:00+02:00;38430;Mesure
2024-03-20T21:00:00+02:00;38185;Mesure
2024-03-20T21:30:00+02:00;37602;Mesure
2024-03-20T22:00:00+02:00;35470;Mesure
2024-03-20T22:30:00+02:00;33073;Mesure
2024-03-20T23:00:00+02:00;33144;Mesure
2024-03-20T23:30:00+02:00;32511;Mesure
2024-03-21T00:00:00+02:00;31016;Mesure
2024-03-21T00:30:00+02:00;29086;Mesure
2024-03-21T01:00:00+02:00;28505;Mesure
2024-03-21T01:30:00+02:00;29298;Mesure
2024-03-21T02:00:00+02:00;31249;Mesure
2024-03-21T02:30:00+02:00;33597;Mesure
2024-03-21T03:00:00+02:00;34999;Mesure
2024-03-21T03:30:00+02:00;37310;Mesure
2024-03-21T04:00:00+02:00;42794;Mesure
2024-03-21T04:30:00+02:00;77216;Mesure
2024-03-21T05:00:00+02:00;141597;Mesure
2024-03-21T05:30:00+02:00;198954;Mesure
2024-03-21T06:00:00+02:00;207904;Mesure
2024-03-21T06:30:00+02:00;204094;Mesure
2024-03-21T07:00:00+02:00;200697;Mesure
2024-03-21T07:30:00+02:00;205659;Mesure
2024-03-21T08:00:00+02:00;214430;Mesure
2024-03-21T08:30:00+02:00;220603;Mesure
2024-03-21T09:00:00+02:00;217673;Mesure
2024-03-21T09:30:00+02:00;206982;Mesure
2024-03-21T10:00:00+02:00;187969;Mesure
2024-03-21T10:30:00+02:00;166490;Mesure
2024-03-21T11:00:00+02:00;152443;Mesure
2024-03-21T11:30:00+02:00;144313;Mesure
2024-03-21T12:00:00+02:00;152219;Mesure
2024-03-21T12:30:00+02:00;163679;Mesure
2024-03-21T13:00:00+02:00;190137;Mesure
2024-03-21T13:30:00+02:00;194762;Mesure
2024-03-21T14:00:00+02:00;203904;Mesure
2024-03-21T14:30:00+02:00;215937;Mesure
2024-03-21T15:00:00+02:00;220311;Mesure
2024-03-21T15:30:00+02:00;212069;Mesure
2024-03-21T16:00:00+02:00;195656;Mesure
2024-03-21T16:30:00+02:00;171491;Mesure
2024-03-21T17:00:00+02:00;148917;Mesure
2024-03-21T17:30:00+02:00;120583;Mesure
2024-03-21T18:00:00+02:00;88783;Mesure
2024-03-21T18:30:00+02:00;62594;Mesure
2024-03-21T19:00:00+02:00;50110;Mesure
2024-03-21T19:30:00+02:00;43162;Mesure
2024-03-21T20:00:00+02:00;40054;Mesure
2024-03-21T20:30:00+02:00;39631;Mesure
2024-03-21T21:00:00+02:00;39382;Mesure
2024-03-21T21:30:00+02:00;37747;Mesure
2024-03-21T22:00:00+02:00;34547;Mesure
2024-03-21T22:30:00+02:00;31972;Mesure
2024-03-21T23:00:00+02:00;33597;Mesure
2024-03-21T23:30:00+02:00;31911;Mesure
2024-03-22T00:00:00+02:00;29946;Mesure
2024-03-22T00:30:00+02:00;28530;Mesure
2024-03-22T01:00:00+02:00;28956;Mesure
2024-03-22T01:30:00+02:00;30342;Mesure
2024-03-22T02:00:00+02:00;31937;Mesure
2024-03-22T02:30:00+02:00;33265;Mesure
2024-03-22T03:00:00+02:00;33850;Mesure
2024-03-22T03:30:00+02:00;36317;Mesure
2024-03-22T04:00:00+02:00;43045;Mesure
2024-03-22T04:30:00+02:00;79788;Mesure
2024-03-22T05:00:00+02:00;145681;Mesure
2024-03-22T05:30:00+02:00;198836;Mesure
2024-03-22T06:00:00+02:00;201934;Mesure
2024-03-22T06:30:00+02:00;197609;Mesure
2024-03-22T07:00:00+02:00;199788;Mesure
2024-03-22T07:30:00+02:00;211453;Mesure
2024-03-22T08:00:00+02:00;221623;Mesure
2024-03-22T08:30:00+02:00;222554;Mesure
2024-03-22T09:00:00+02:00;212782;Mesure
2024-03-22T09:30:00+02:00;199888;Mesure
2024-03-22T10:00:00+02:00;185262;Mesure
2024-03-22T10:30:00+02:00;169920;Mesure
